id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_355,"Below is a list of prices for zero-coupon bonds of various maturities. <image 1> An 8.5% coupon $1,000 par bond pays an annual coupon and will mature in 3 years. What should the yield to maturity on the bond be?","['$1,040.17', '$1,131.59', '$1,209.33']",?,MMMU_Accounting_images/test\test_Accounting_355_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_356,Turn to Figure 2.3 and look at the Treasury bond maturing in February 2039.<image 1> What is the current yield of the note?,"['3.85%', '4.05%', '7.15%']",?,MMMU_Accounting_images/test\test_Accounting_356_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_357,Consider the following financial statement information for the Rivers Corporation:<image 1> Calculate the cash cycles.,"[' 27.78 days', ' 35.39 days', ' 31.77 days']",?,MMMU_Accounting_images/test\test_Accounting_357_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_358,Markham Farms reports the following contribution margin income statement for the month of August. The company has the opportunity to purchase new machinery that will reduce its variable cost per unit by $2 but will increase fixed costs by 15%. Assume sales level remains unchanged. <image 1> What is the new operating income?,"['$46,000', '$47,000', '$93,000', '$19,500']",?,MMMU_Accounting_images/test\test_Accounting_358_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_359,A company's individual job sheets show these costs: <image 1> Overhead is applied at 1.75 times the direct labor cost. Apply overhead to each of the jobs.,"['the manufacturing overhead applied for Job 298 is $4,184.25, $41,111 for Job 299, and $5,972.50 for Job 300', 'the manufacturing overhead applied for Job 298 is $41,111, $4,184.25 for Job 299, and $5,972.50 for Job 300', 'the manufacturing overhead applied for Job 298 is $4,184.25, $41,111 for Job 299, and $4,184.25 for Job 300', 'the manufacturing overhead applied for Job 298 is $41,111, $4,184.25 for Job 299, and $5,972.50 for Job 300']",?,MMMU_Accounting_images/test\test_Accounting_359_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_360,This problem should be solved using the following data: <image 1> What are cash flows from operating activities?,"['$114', '$128', '$133']",?,MMMU_Accounting_images/test\test_Accounting_360_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_361,"The term structure for zero-coupon bonds is currently:<image 1>  Next year at this time, you expect it to be:<image 2> Under the expectations theory, what yields to maturity does the market expect to observe on 1- and 2-year zeros at the end of the year?","['6.32%', '8.44%', '7.02%']",?,MMMU_Accounting_images/test\test_Accounting_361_image_1.png;MMMU_Accounting_images/test\test_Accounting_361_image_2.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_362,"Carolina Yachts builds custom yachts in its production factory in South Carolina. Once complete, these yachts must be shipped to the dealership. They have collected this shipping cost data: <image 1> Using the high-low method, create the cost formula for Carolina Yachts' shipping costs.","['Shipping cost=1,075*X', 'Shipping cost=1,175*X', 'Shipping cost=1,275*X', 'Shipping cost=1,375*X']",?,MMMU_Accounting_images/test\test_Accounting_362_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_363,"Abilene Industries manufactures and sells three products (XX, YY, and ZZ). The sales price and unit variable cost for the three products are as follows: <image 1> Their sales mix is reflected as a ratio of 4:2:1. Annual fixed costs shared by the three products are $345,000 per year. Calculate the number of units of each product that will need to be sold in order for Abilene to break even.","['6,000 units of XX, 3,000 units of YY, and 1,500 units of ZZ', '6,500 units of XX, 4,000 units of YY, and 1,600 units of ZZ', '6,500 units of XX, 3,000 units of YY, and 1,500 units of ZZ', '6,000 units of XX, 4,000 units of YY, and 1,600 units of ZZ']",?,MMMU_Accounting_images/test\test_Accounting_363_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_364,"Janice Delsing, a U.S.-based portfolio manager, manages an $800 million portfolio ($600 million in stocks and $200 million in bonds). In reaction to anticipated short-term market events,Delsing wishes to adjust the allocation to 50% stock and 50% bonds through the use of futures.Her position will be held only until 'the time is right to restore the original asset allocation.' Delsing determines a financial futures-based asset allocation strategy is appropriate. The stock futures index multiplier is $250 and the denomination of the bond futures contract is $100,000.Other information relevant to a futures-based strategy is as follows:<image 1> Compute the number of the following needed to implement Delsing's asset allocation strategy: Bond futures contracts.","['945', '980', '1022']",?,MMMU_Accounting_images/test\test_Accounting_364_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_365,"Assuming the following account balance changes for the period, what is the missing value? <image 1>","['$10,000', '$20,000', '$30,000', '$40,000']",?,MMMU_Accounting_images/test\test_Accounting_365_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_366,"manager buys three shares of stock today, and then sells one of those shares each year for the next 3 years. His actions and the price history of the stock are summarized below. The stock pays no dividends. <image 1> Calculate the dollar-weighted average return on this portfolio.","['4.88%', '5.13%', '5.46%']",?,MMMU_Accounting_images/test\test_Accounting_366_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_367,"Suppose that there are many stocks in the security market and that the characteristics of stocks A and B are given as follows: <image 1> Suppose that it is possible to borrow at the risk-free rate, rf. What must be the value of the risk-free rate? (Hint: Think about constructing a risk-free portfolio from stocks A and B. )","['11.667%', '10.495%', '10.822%']",?,MMMU_Accounting_images/test\test_Accounting_367_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_368,Each situation below relates to an independent company's owners' equity. <image 1> What is the missing value of company 1?.,"['$0', '$1750', '$1650', '$500']",?,MMMU_Accounting_images/test\test_Accounting_368_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_369,"Vital Silence, Inc., has a project with the following cash flows:<image 1>The company evaluates all projects by applying the IRR rule. If the appropriate interest rate is 9 percent, should the company accept the project?","['Yes', 'No']",?,MMMU_Accounting_images/test\test_Accounting_369_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_370,"Abigail Grace has a $900,000 fully diversified portfolio. She subsequently inherits ABC Company common stock worth $100,000. Her financial adviser provided her with the following forecast information:<image 1> The correlation coefficient of ABC stock returns with the original portfolio returns is .40.The inheritance changes Grace's overall portfolio and she is deciding whether to keep the ABC stock. Assuming Grace keeps the ABC stock, calculate the standard deviation of her new portfolio, which includes the ABC stock.","['2.27%', '2.78%', '2.66%']",?,MMMU_Accounting_images/test\test_Accounting_370_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_371,Consider the following two regression lines for stocks A and B in the following figure. <image 1> <image 2>Which stock has higher firm-specific risk? ,"['A', 'B']",?,MMMU_Accounting_images/test\test_Accounting_371_image_1.png;MMMU_Accounting_images/test\test_Accounting_371_image_2.png,['Diagrams'],?,Easy,multiple-choice,Investment
test_Accounting_372,"Assume accounts have normal balances, solve for the one missing account balance: Cash. <image 1>","['$32,200', '$31,500', '$31,200', '$35,450']",?,MMMU_Accounting_images/test\test_Accounting_372_image_1.png,['Screenshots'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_373,Prepare a statement of owner's equity using the following information for the Can Due Shop for the month of September 2018. <image 1>,"['$254,923', '$229,504', '$326,308', '$227,430']",?,MMMU_Accounting_images/test\test_Accounting_373_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_374,"The following data show the units in beginning work in process inventory, the number of units started, the number of units transferred, and the percent completion of the ending work in process for conversion. Given that materials are added 50% at the beginning of the process and 50% at the end of the process, what are the equivalent units for conversion costs for each quarter using the weighted-average method? Assume that the quarters are independent. <image 1>","['295,900', '294,900', '294,250', '293,250']",?,MMMU_Accounting_images/test\test_Accounting_374_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_375,Fill in the missing amounts for Company A. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['$38,$2,800', '$40,$2,800', '$38,$2,500', '$40,$2,500']",?,MMMU_Accounting_images/test\test_Accounting_375_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_376,"Assume accounts have normal balances, what is the balance of the account? <image 1>","['$49,150', '$76,430', '$105,700', '$99,600']",?,MMMU_Accounting_images/test\test_Accounting_376_image_1.png,['Screenshots'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_377,The following information is taken from the records of Baklava Bakery for the year 2019. <image 1> Calculate net income or net loss for January.,"['$1,740', '$20,760', '$22,500', '$2,720']",?,MMMU_Accounting_images/test\test_Accounting_377_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
